Symbol  ,Date  ,Expiry  ,Option type  ,Strike Price  ,Open  ,High  ,Low  ,Close  ,LTP  ,Settle Price  ,No. of contracts  ,Turnover * in  ₹ Lakhs,Premium Turnover ** in   ₹ Lakhs,Open Int  ,Change in OI  ,Underlying Value  
NIFTY,29-Dec-2023,04-Jan-2024,CE,19000.00,2879.10,2879.10,2754.10,2770.00,2770.00,2770.00,15.00,163.80,21.30,17050.00,-500.00,21731.40
NIFTY,29-Dec-2023,04-Jan-2024,CE,19050.00,-,-,-,1000.85,-,2702.55,-,-,-,-,-,21731.40
NIFTY,29-Dec-2023,04-Jan-2024,CE,20350.00,1434.60,1434.60,1362.65,1424.65,1424.65,1403.95,10.00,108.72,6.97,2150.00,-350.00,21731.40
NIFTY,29-Dec-2023,04-Jan-2024,CE,21600.00,315.40,315.40,202.25,255.50,229.45,255.50,320578.00,3502483.98,40241.58,1208800.00,-66050.00,21731.40
NIFTY,29-Dec-2023,04-Jan-2024,CE,19100.00,-,-,-,2745.00,2745.00,2652.60,-,-,-,1200.00,-,21731.40
NIFTY,29-Dec-2023,04-Jan-2024,CE,19150.00,-,-,-,2217.00,2217.00,2602.65,-,-,-,5100.00,-,21731.40
NIFTY,29-Dec-2023,04-Jan-2024,CE,20400.00,1375.45,1394.95,1350.00,1355.00,1355.00,1354.00,29.00,315.70,19.90,12750.00,350.00,21731.40
NIFTY,29-Dec-2023,04-Jan-2024,CE,20450.00,1346.55,1346.75,1313.05,1324.45,1324.50,1324.45,47.00,511.73,31.16,7250.00,700.00,21731.40
NIFTY,29-Dec-2023,04-Jan-2024,CE,21650.00,275.10,275.10,173.05,220.90,197.45,220.90,354765.00,3878684.47,38353.35,685900.00,320550.00,21731.40
NIFTY,29-Dec-2023,04-Jan-2024,CE,21700.00,265.00,300.00,146.90,186.60,164.20,186.60,2201652.00,24092967.82,205043.62,3413000.00,1344200.00,21731.40
NIFTY,29-Dec-2023,04-Jan-2024,CE,19200.00,-,-,-,2640.95,2640.95,2552.70,-,-,-,12050.00,-,21731.40
NIFTY,29-Dec-2023,04-Jan-2024,CE,19250.00,2530.00,2535.00,2530.00,2535.00,2535.00,2502.75,30.00,326.74,37.99,850.00,-900.00,21731.40
NIFTY,29-Dec-2023,04-Jan-2024,CE,20500.00,1265.05,1326.25,1204.00,1293.70,1266.90,1293.70,1180.00,12854.72,759.72,138400.00,-500.00,21731.40
NIFTY,29-Dec-2023,04-Jan-2024,CE,21750.00,249.75,249.75,122.75,157.45,137.00,157.45,1462435.00,16020319.52,116338.90,2110900.00,1128000.00,21731.40
NIFTY,29-Dec-2023,04-Jan-2024,CE,21800.00,183.70,211.00,102.10,129.55,111.00,129.55,2025668.00,22213847.17,134065.97,4663750.00,1648900.00,21731.40
NIFTY,29-Dec-2023,04-Jan-2024,CE,19300.00,-,-,-,2569.00,2574.00,2452.80,-,-,-,200.00,-,21731.40
NIFTY,29-Dec-2023,04-Jan-2024,CE,20550.00,1252.45,1252.45,1199.60,1234.05,1234.05,1204.20,32.00,348.57,19.77,1800.00,-100.00,21731.40
NIFTY,29-Dec-2023,04-Jan-2024,CE,20600.00,1164.60,1218.20,1109.60,1208.15,1188.00,1208.15,746.00,8116.57,432.77,55300.00,-6450.00,21731.40
NIFTY,29-Dec-2023,04-Jan-2024,CE,21850.00,120.00,156.45,83.60,105.30,90.15,105.30,864613.00,9492903.09,47006.07,1640150.00,614500.00,21731.40
NIFTY,29-Dec-2023,04-Jan-2024,CE,21900.00,132.10,132.15,66.35,84.40,70.60,84.40,1558903.00,17139282.16,69294.31,3301300.00,1181450.00,21731.40
NIFTY,29-Dec-2023,04-Jan-2024,CE,21950.00,101.00,111.45,52.10,66.40,55.35,66.40,649971.00,7156650.74,23219.01,1286500.00,346100.00,21731.40
NIFTY,29-Dec-2023,04-Jan-2024,CE,19350.00,-,-,-,2300.00,2300.00,2402.85,-,-,-,200.00,-,21731.40
NIFTY,29-Dec-2023,04-Jan-2024,CE,19400.00,2370.00,2417.00,2370.00,2402.10,2371.60,2402.10,130.00,1415.19,154.19,850.00,-5850.00,21731.40
NIFTY,29-Dec-2023,04-Jan-2024,CE,20650.00,1120.00,1166.15,1105.00,1163.30,1162.30,1163.30,22.00,239.70,12.55,2200.00,100.00,21731.40
NIFTY,29-Dec-2023,04-Jan-2024,CE,20700.00,1088.00,1123.05,1002.30,1080.40,1068.35,1080.40,81.00,881.56,43.21,32050.00,-1450.00,21731.40
NIFTY,29-Dec-2023,04-Jan-2024,CE,22000.00,84.20,89.40,40.15,51.70,42.45,51.70,1551764.00,17113264.55,43860.55,6626500.00,2851200.00,21731.40
NIFTY,29-Dec-2023,04-Jan-2024,CE,22050.00,68.00,69.00,30.95,39.90,32.60,39.90,479938.00,5301977.68,10661.23,1974350.00,1326900.00,21731.40
NIFTY,29-Dec-2023,04-Jan-2024,CE,19450.00,-,-,-,699.85,-,2302.95,-,-,-,-,-,21731.40
NIFTY,29-Dec-2023,04-Jan-2024,CE,19500.00,2268.55,2311.55,2191.45,2279.60,2267.60,2279.60,961.00,10455.27,1085.52,33950.00,1000.00,21731.40
NIFTY,29-Dec-2023,04-Jan-2024,CE,20750.00,1018.25,1050.50,1003.75,1036.80,1013.00,1036.80,26.00,283.08,13.33,8850.00,200.00,21731.40
NIFTY,29-Dec-2023,04-Jan-2024,CE,22100.00,54.20,58.00,23.60,30.75,24.60,30.75,887385.00,9821009.28,15405.03,2874400.00,-182050.00,21731.40
NIFTY,29-Dec-2023,04-Jan-2024,CE,22150.00,45.20,45.20,17.80,23.40,18.75,23.40,478380.00,5304435.02,6376.52,1215850.00,766550.00,21731.40
NIFTY,29-Dec-2023,04-Jan-2024,CE,19550.00,-,-,-,633.15,-,2203.10,-,-,-,-,-,21731.40
NIFTY,29-Dec-2023,04-Jan-2024,CE,20800.00,965.45,1022.50,901.00,992.80,969.20,992.80,178.00,1937.86,86.66,49650.00,-4000.00,21731.40
NIFTY,29-Dec-2023,04-Jan-2024,CE,20850.00,930.20,970.20,913.35,954.90,954.90,904.90,13.00,141.58,6.06,8000.00,100.00,21731.40
NIFTY,29-Dec-2023,04-Jan-2024,CE,22200.00,34.80,35.95,13.60,18.05,14.50,18.05,873804.00,9708269.77,9045.37,3640600.00,1499950.00,21731.40
NIFTY,29-Dec-2023,04-Jan-2024,CE,22250.00,30.50,30.50,9.95,13.20,10.40,13.20,408127.00,4543663.17,3250.30,1353700.00,862950.00,21731.40
NIFTY,29-Dec-2023,04-Jan-2024,CE,19600.00,-,-,-,2202.90,2202.90,2153.15,-,-,-,1350.00,-,21731.40
NIFTY,29-Dec-2023,04-Jan-2024,CE,19650.00,-,-,-,2175.40,2175.40,2103.20,-,-,-,250.00,-,21731.40
NIFTY,29-Dec-2023,04-Jan-2024,CE,22700.00,4.00,9.50,1.70,1.95,1.85,1.95,410212.00,4656448.65,542.45,2869450.00,1528350.00,21731.40
NIFTY,29-Dec-2023,04-Jan-2024,CE,18500.00,3340.00,3340.00,3255.15,3263.05,3263.05,3251.90,6.00,65.32,9.82,3300.00,50.00,21731.40
NIFTY,29-Dec-2023,04-Jan-2024,CE,19900.00,1831.00,1831.00,1831.00,1831.00,1831.00,1853.45,4.00,43.46,3.66,13250.00,-200.00,21731.40
