Symbol  ,Date  ,Expiry  ,Option type  ,Strike Price  ,Open  ,High  ,Low  ,Close  ,LTP  ,Settle Price  ,No. of contracts  ,Turnover * in  ₹ Lakhs,Premium Turnover ** in   ₹ Lakhs,Open Int  ,Change in OI  ,Underlying Value  
NIFTY,30-Sep-2024,03-Oct-2024,PE,27550.00,-,-,-,2537.25,-,1723.10,-,-,-,-,-,-
NIFTY,30-Sep-2024,03-Oct-2024,PE,27600.00,-,-,-,2584.75,-,1773.05,-,-,-,-,-,-
NIFTY,30-Sep-2024,03-Oct-2024,PE,27650.00,-,-,-,2632.40,-,1823.00,-,-,-,-,-,-
NIFTY,30-Sep-2024,03-Oct-2024,PE,27700.00,1750.00,1785.70,1750.00,1785.65,1785.65,1873.00,7.00,51.57,3.10,3475.00,25.00,-
NIFTY,30-Sep-2024,03-Oct-2024,PE,27750.00,-,-,-,2728.05,-,1922.95,-,-,-,-,-,-
NIFTY,30-Sep-2024,03-Oct-2024,PE,27800.00,1668.50,1668.50,1659.05,1659.05,1659.05,1972.95,2.00,14.73,0.83,25.00,25.00,-
NIFTY,30-Sep-2024,03-Oct-2024,PE,27850.00,-,-,-,2824.20,-,2022.90,-,-,-,-,-,-
NIFTY,30-Sep-2024,03-Oct-2024,PE,27900.00,-,-,-,2872.40,-,2072.85,-,-,-,-,-,-
NIFTY,30-Sep-2024,03-Oct-2024,PE,27950.00,-,-,-,2920.70,-,2122.85,-,-,-,-,-,-
NIFTY,30-Sep-2024,03-Oct-2024,PE,23050.00,1.80,1.85,0.35,0.45,0.40,0.45,894097.00,5152402.55,168.59,7384550.00,1761875.00,-
NIFTY,30-Sep-2024,03-Oct-2024,PE,23100.00,1.60,2.10,0.35,0.50,0.40,0.50,533875.00,3083233.35,105.22,4164525.00,-242200.00,-
NIFTY,30-Sep-2024,03-Oct-2024,PE,24200.00,3.50,3.50,1.80,2.30,2.20,2.30,75122.00,454534.83,46.73,553450.00,59850.00,-
NIFTY,30-Sep-2024,03-Oct-2024,PE,25200.00,8.00,12.15,4.65,7.95,7.90,7.95,1270253.00,8005000.13,2406.23,3793750.00,566700.00,-
