Symbol  ,Date  ,Expiry  ,Option type  ,Strike Price  ,Open  ,High  ,Low  ,Close  ,LTP  ,Settle Price  ,No. of contracts  ,Turnover * in  ₹ Lakhs,Premium Turnover ** in   ₹ Lakhs,Open Int  ,Change in OI  ,Underlying Value  
NIFTY,30-Dec-2022,05-Jan-2023,CE,18600.00,13.55,16.95,5.95,6.75,6.20,6.75,1008729.00,9386064.65,4884.95,5967550.00,4595250.00,18105.30
NIFTY,30-Dec-2022,05-Jan-2023,CE,19400.00,1.10,1.70,1.10,1.60,1.50,1.60,87071.00,844650.25,61.55,1140700.00,1019600.00,18105.30
NIFTY,30-Dec-2022,05-Jan-2023,CE,20550.00,1.30,1.30,0.75,1.00,1.00,1.00,68.00,698.73,0.03,3900.00,1100.00,18105.30
NIFTY,30-Dec-2022,05-Jan-2023,CE,15100.00,-,-,-,3071.00,3071.00,3022.30,-,-,-,50.00,-,18105.30
NIFTY,30-Dec-2022,05-Jan-2023,CE,16050.00,-,-,-,2229.65,-,2073.35,-,-,-,-,-,18105.30
NIFTY,30-Dec-2022,05-Jan-2023,CE,16950.00,-,-,-,1099.50,1099.50,1175.00,-,-,-,550.00,-,18105.30
NIFTY,30-Dec-2022,05-Jan-2023,CE,17800.00,473.50,496.50,326.15,349.70,365.65,349.70,18603.00,169407.45,3840.75,250550.00,250.00,18105.30
NIFTY,30-Dec-2022,05-Jan-2023,CE,19450.00,1.30,1.60,1.05,1.40,1.60,1.40,6054.00,58879.11,3.96,10300.00,6750.00,18105.30
NIFTY,30-Dec-2022,05-Jan-2023,CE,19500.00,1.05,1.40,1.00,1.30,1.20,1.30,138702.00,1352427.20,82.70,1601650.00,883950.00,18105.30
NIFTY,30-Dec-2022,12-Jan-2023,CE,17000.00,1206.10,1206.10,1206.10,1206.10,1206.10,1158.05,1.00,9.10,0.60,2900.00,50.00,18105.30
NIFTY,30-Dec-2022,12-Jan-2023,CE,17950.00,410.00,418.30,282.05,295.95,301.75,295.95,516.00,4723.06,91.96,9850.00,1900.00,18105.30
NIFTY,30-Dec-2022,12-Jan-2023,CE,18900.00,11.80,13.75,6.40,7.10,6.50,7.10,21177.00,200226.05,103.40,169200.00,68750.00,18105.30
NIFTY,30-Dec-2022,12-Jan-2023,CE,19900.00,2.55,3.20,1.75,1.80,2.20,1.80,95.00,945.36,0.11,1350.00,1050.00,18105.30
NIFTY,30-Dec-2022,05-Jan-2023,CE,20600.00,1.10,1.10,0.70,0.85,0.75,0.85,239.00,2461.79,0.09,7250.00,1400.00,18105.30
NIFTY,30-Dec-2022,05-Jan-2023,CE,20650.00,1.00,1.10,0.65,0.90,0.65,0.90,109.00,1125.47,0.04,5750.00,150.00,18105.30
NIFTY,30-Dec-2022,05-Jan-2023,CE,15150.00,-,-,-,3079.85,-,2972.35,-,-,-,-,-,18105.30
NIFTY,30-Dec-2022,05-Jan-2023,CE,16100.00,-,-,-,2184.25,-,2023.40,-,-,-,-,-,18105.30
NIFTY,30-Dec-2022,05-Jan-2023,CE,17850.00,432.45,446.50,283.70,306.65,319.10,306.65,5512.00,50153.79,959.19,52000.00,36000.00,18105.30
NIFTY,30-Dec-2022,05-Jan-2023,CE,18650.00,8.70,11.75,4.30,4.90,4.60,4.90,502818.00,4690461.25,1683.40,2510300.00,2004200.00,18105.30
NIFTY,30-Dec-2022,05-Jan-2023,CE,19800.00,1.05,1.10,0.70,0.85,0.80,0.85,6879.00,68104.92,2.82,156350.00,134250.00,18105.30
NIFTY,30-Dec-2022,05-Jan-2023,CE,20700.00,1.45,1.45,0.60,0.70,0.65,0.70,632.00,6541.44,0.24,21950.00,-1250.00,18105.30
NIFTY,30-Dec-2022,05-Jan-2023,CE,15200.00,-,-,-,3031.45,-,2922.40,-,-,-,-,-,18105.30
NIFTY,30-Dec-2022,05-Jan-2023,CE,16150.00,-,-,-,2139.15,-,1973.45,-,-,-,-,-,18105.30
NIFTY,30-Dec-2022,05-Jan-2023,CE,17000.00,1263.00,1266.90,1110.00,1126.25,1147.65,1126.25,358.00,3262.09,219.09,115550.00,5350.00,18105.30
NIFTY,30-Dec-2022,05-Jan-2023,CE,17900.00,384.50,403.40,244.55,264.00,277.00,264.00,35449.00,322823.16,5554.61,144000.00,-21400.00,18105.30
NIFTY,30-Dec-2022,05-Jan-2023,CE,18700.00,7.00,7.85,3.30,3.75,3.35,3.75,721620.00,6748963.33,1816.33,4176300.00,2622950.00,18105.30
NIFTY,30-Dec-2022,05-Jan-2023,CE,19550.00,1.30,1.45,0.90,1.15,1.05,1.15,10101.00,98743.00,5.72,72750.00,70750.00,18105.30
NIFTY,30-Dec-2022,05-Jan-2023,CE,19600.00,1.15,1.35,0.90,1.05,1.00,1.05,16932.00,165942.33,8.73,265400.00,248550.00,18105.30
NIFTY,30-Dec-2022,05-Jan-2023,CE,19850.00,1.05,1.05,0.75,0.85,0.80,0.85,481.00,4774.13,0.20,11700.00,7000.00,18105.30
NIFTY,30-Dec-2022,05-Jan-2023,CE,20750.00,1.10,1.10,0.60,0.75,0.60,0.75,225.00,2334.46,0.09,5800.00,400.00,18105.30
NIFTY,30-Dec-2022,05-Jan-2023,CE,15250.00,-,-,-,2983.10,-,2872.45,-,-,-,-,-,18105.30
NIFTY,30-Dec-2022,05-Jan-2023,CE,15300.00,-,-,-,2934.90,-,2822.50,-,-,-,-,-,18105.30
NIFTY,30-Dec-2022,05-Jan-2023,CE,16200.00,-,-,-,1830.00,1830.00,1923.55,-,-,-,1000.00,-,18105.30
NIFTY,30-Dec-2022,05-Jan-2023,CE,17050.00,1151.60,1151.60,1151.60,1151.60,1151.60,1075.80,2.00,18.20,1.15,500.00,-,18105.30
