Symbol  ,Date  ,Expiry  ,Option type  ,Strike Price  ,Open  ,High  ,Low  ,Close  ,LTP  ,Settle Price  ,No. of contracts  ,Turnover * in  ₹ Lakhs,Premium Turnover ** in   ₹ Lakhs,Open Int  ,Change in OI  ,Underlying Value  
NIFTY,28-Jun-2024,04-Jul-2024,PE,20250.00,1.10,1.20,0.40,0.60,0.55,0.60,53541.00,271059.80,8.49,264650.00,33825.00,24010.60
NIFTY,28-Jun-2024,04-Jul-2024,PE,20300.00,0.75,1.25,0.40,0.65,0.60,0.65,85149.00,432144.31,13.13,384025.00,252550.00,24010.60
NIFTY,28-Jun-2024,04-Jul-2024,PE,21550.00,3.30,3.30,1.55,1.90,1.85,1.90,17228.00,92824.03,8.18,78000.00,44075.00,24010.60
NIFTY,28-Jun-2024,04-Jul-2024,PE,22600.00,4.20,4.40,2.75,3.45,2.95,3.45,283364.00,1601248.50,241.90,1015225.00,-20750.00,24010.60
NIFTY,28-Jun-2024,04-Jul-2024,PE,22650.00,4.10,4.50,2.60,3.70,3.30,3.70,100452.00,568904.37,94.92,449750.00,235900.00,24010.60
NIFTY,28-Jun-2024,04-Jul-2024,PE,23600.00,38.95,43.00,21.45,27.20,24.85,27.20,965949.00,5706219.07,7119.97,2837400.00,174575.00,24010.60
NIFTY,28-Jun-2024,04-Jul-2024,PE,24650.00,499.50,622.65,485.20,574.45,594.45,574.45,3989.00,25122.04,539.83,8850.00,6925.00,24010.60
NIFTY,28-Jun-2024,04-Jul-2024,PE,20350.00,0.90,1.20,0.45,1.00,0.90,1.00,33541.00,170646.19,6.35,156150.00,103075.00,24010.60
NIFTY,28-Jun-2024,04-Jul-2024,PE,20400.00,0.95,1.30,0.55,0.75,0.70,0.75,22104.00,112734.71,4.31,106800.00,5200.00,24010.60
NIFTY,28-Jun-2024,04-Jul-2024,PE,21600.00,3.40,3.95,1.65,2.05,2.70,2.05,115448.00,623475.48,56.28,480675.00,-202300.00,24010.60
NIFTY,28-Jun-2024,04-Jul-2024,PE,22700.00,5.00,5.05,3.10,3.80,3.35,3.80,395472.00,2244690.09,386.49,1240800.00,-995500.00,24010.60
NIFTY,28-Jun-2024,04-Jul-2024,PE,23650.00,46.10,51.90,25.45,32.45,30.90,32.45,417938.00,2474692.70,3634.28,758500.00,38025.00,24010.60
NIFTY,28-Jun-2024,04-Jul-2024,PE,23700.00,50.05,58.95,30.45,39.60,37.15,39.60,1030167.00,6114259.73,10520.25,2805100.00,509400.00,24010.60
NIFTY,28-Jun-2024,04-Jul-2024,PE,24700.00,605.00,661.70,531.00,629.00,642.45,629.00,2228.00,14082.60,324.70,6200.00,425.00,24010.60
NIFTY,28-Jun-2024,04-Jul-2024,PE,20450.00,1.40,1.40,0.50,0.75,0.70,0.75,25190.00,128788.34,4.46,186625.00,131525.00,24010.60
NIFTY,28-Jun-2024,04-Jul-2024,PE,20500.00,1.45,1.45,0.60,0.85,0.75,0.85,86763.00,444679.10,18.73,1320925.00,382800.00,24010.60
NIFTY,28-Jun-2024,04-Jul-2024,PE,21650.00,4.05,4.20,1.65,2.10,2.30,2.10,48563.00,262871.93,24.69,161600.00,-183600.00,24010.60
NIFTY,28-Jun-2024,04-Jul-2024,PE,21700.00,3.50,3.90,1.55,2.00,1.75,2.00,122637.00,665366.46,60.73,384900.00,-148650.00,24010.60
NIFTY,28-Jun-2024,04-Jul-2024,PE,22750.00,5.75,5.90,3.30,4.10,3.80,4.10,116796.00,664403.61,126.36,646050.00,98475.00,24010.60
NIFTY,28-Jun-2024,04-Jul-2024,PE,23750.00,68.20,68.20,36.25,47.70,45.00,47.70,583299.00,3470464.08,7126.27,975550.00,439825.00,24010.60
NIFTY,28-Jun-2024,04-Jul-2024,PE,24750.00,634.00,700.00,583.90,677.25,690.20,677.25,67.00,424.99,10.43,975.00,100.00,24010.60
NIFTY,28-Jun-2024,04-Jul-2024,PE,24800.00,686.70,759.90,625.00,732.75,734.00,732.75,2650.00,16881.20,451.20,61950.00,17350.00,24010.60
NIFTY,28-Jun-2024,04-Jul-2024,PE,20550.00,1.10,1.35,0.60,1.00,1.10,1.00,3728.00,19153.45,0.85,20925.00,-275.00,24010.60
NIFTY,28-Jun-2024,04-Jul-2024,PE,21750.00,4.30,4.45,1.75,2.20,2.25,2.20,57750.00,314046.42,30.80,231250.00,-122500.00,24010.60
NIFTY,28-Jun-2024,04-Jul-2024,PE,22800.00,5.00,6.45,3.50,4.25,3.70,4.25,546552.00,3115966.46,620.06,2670225.00,930725.00,24010.60
NIFTY,28-Jun-2024,04-Jul-2024,PE,23800.00,65.00,79.20,43.10,57.40,54.90,57.40,1630853.00,9727011.72,23436.37,3353175.00,469575.00,24010.60
NIFTY,28-Jun-2024,04-Jul-2024,PE,24850.00,716.05,809.00,685.00,788.80,785.90,788.80,263.00,1681.35,47.46,2050.00,825.00,24010.60
