Symbol  ,Date  ,Expiry  ,Option type  ,Strike Price  ,Open  ,High  ,Low  ,Close  ,LTP  ,Settle Price  ,No. of contracts  ,Turnover * in  ₹ Lakhs,Premium Turnover ** in   ₹ Lakhs,Open Int  ,Change in OI  ,Underlying Value  
NIFTY,29-Sep-2023,05-Oct-2023,PE,18500.00,2.70,2.70,1.45,1.70,1.65,1.70,223844.00,2070768.73,211.73,2231250.00,366550.00,19638.30
NIFTY,29-Sep-2023,05-Oct-2023,PE,19550.00,100.50,100.50,26.95,45.75,40.90,45.75,1611603.00,15796620.56,43201.24,3480250.00,2190900.00,19638.30
NIFTY,29-Sep-2023,05-Oct-2023,PE,19800.00,231.00,247.70,115.15,170.00,163.80,170.00,478946.00,4779340.26,37774.86,1155950.00,269100.00,19638.30
NIFTY,29-Sep-2023,05-Oct-2023,PE,19850.00,269.75,290.00,147.25,210.70,204.10,210.70,99353.00,995337.95,9259.42,258600.00,70550.00,19638.30
NIFTY,29-Sep-2023,05-Oct-2023,PE,20900.00,1296.00,1296.00,1263.55,1263.55,1263.55,1263.55,2.00,22.18,1.28,100.00,50.00,19638.30
NIFTY,29-Sep-2023,05-Oct-2023,PE,20950.00,-,-,-,1440.85,-,1287.25,-,-,-,-,-,19638.30
NIFTY,29-Sep-2023,05-Oct-2023,PE,18550.00,3.60,3.60,1.45,1.75,1.70,1.75,54016.00,501052.52,54.12,313900.00,90000.00,19638.30
NIFTY,29-Sep-2023,05-Oct-2023,PE,19600.00,130.00,130.00,36.70,62.35,56.15,62.35,3635293.00,35748504.71,122633.31,7138600.00,3797350.00,19638.30
NIFTY,29-Sep-2023,05-Oct-2023,PE,19650.00,148.00,148.00,49.55,81.60,76.20,81.60,1702557.00,16795124.03,67501.51,1954550.00,1320300.00,19638.30
NIFTY,29-Sep-2023,05-Oct-2023,PE,19900.00,306.90,332.90,184.20,255.55,245.60,255.55,97197.00,978501.05,11390.90,490400.00,66650.00,19638.30
NIFTY,29-Sep-2023,05-Oct-2023,PE,21000.00,1400.00,1411.25,1265.15,1332.40,1336.95,1332.40,2520.00,28154.37,1694.37,126400.00,85350.00,19638.30
NIFTY,29-Sep-2023,05-Oct-2023,PE,21050.00,-,-,-,1531.40,-,1387.10,-,-,-,-,-,19638.30
NIFTY,29-Sep-2023,05-Oct-2023,PE,18600.00,2.85,3.65,1.45,1.75,1.95,1.75,137671.00,1280481.67,141.37,818200.00,254300.00,19638.30
NIFTY,29-Sep-2023,05-Oct-2023,PE,18650.00,3.90,5.45,1.40,1.75,1.55,1.75,55417.00,516821.56,58.03,228900.00,69750.00,19638.30
NIFTY,29-Sep-2023,05-Oct-2023,PE,19700.00,158.80,173.55,66.60,105.05,100.85,105.05,2203595.00,21812021.31,106610.56,3178250.00,530500.00,19638.30
NIFTY,29-Sep-2023,05-Oct-2023,PE,19950.00,365.00,380.60,226.40,301.05,292.00,301.05,13756.00,139143.66,1927.56,85450.00,11700.00,19638.30
NIFTY,29-Sep-2023,05-Oct-2023,PE,21100.00,-,-,-,1577.15,-,1437.00,-,-,-,-,-,19638.30
NIFTY,29-Sep-2023,05-Oct-2023,PE,21150.00,-,-,-,1623.20,-,1486.95,-,-,-,-,-,19638.30
NIFTY,29-Sep-2023,05-Oct-2023,PE,18700.00,4.00,4.00,1.55,1.85,1.95,1.85,197130.00,1843386.39,220.89,1528150.00,104050.00,19638.30
NIFTY,29-Sep-2023,05-Oct-2023,PE,20000.00,400.95,427.00,269.60,350.95,341.00,350.95,43900.00,446117.31,7117.31,633700.00,96950.00,19638.30
NIFTY,29-Sep-2023,05-Oct-2023,PE,20050.00,426.95,473.60,318.00,404.90,389.15,404.90,3593.00,36710.31,690.49,41550.00,-15300.00,19638.30
NIFTY,29-Sep-2023,05-Oct-2023,PE,21200.00,-,-,-,1669.55,-,1536.90,-,-,-,-,-,19638.30
NIFTY,29-Sep-2023,05-Oct-2023,PE,21250.00,-,-,-,1716.15,-,1586.85,-,-,-,-,-,19638.30
NIFTY,29-Sep-2023,05-Oct-2023,PE,21300.00,-,-,-,1763.00,-,1636.75,-,-,-,-,-,19638.30
NIFTY,29-Sep-2023,05-Oct-2023,PE,18750.00,4.30,4.65,1.55,1.90,1.80,1.90,91544.00,858333.52,108.52,384700.00,43500.00,19638.30
NIFTY,29-Sep-2023,05-Oct-2023,PE,20100.00,495.00,519.00,365.70,444.55,438.00,444.55,4415.00,45348.39,977.64,92600.00,-40450.00,19638.30
NIFTY,29-Sep-2023,05-Oct-2023,PE,21350.00,-,-,-,1060.30,1060.30,1686.70,-,-,-,50.00,-,19638.30
NIFTY,29-Sep-2023,05-Oct-2023,PE,21400.00,-,-,-,1593.15,1604.05,1736.65,-,-,-,300.00,-,19638.30
NIFTY,29-Sep-2023,05-Oct-2023,PE,18800.00,5.40,5.40,1.65,2.00,2.00,2.00,364861.00,3430159.87,466.47,3213150.00,411200.00,19638.30
NIFTY,29-Sep-2023,05-Oct-2023,PE,18850.00,5.00,6.55,1.85,2.20,2.15,2.20,105803.00,997342.17,148.90,532500.00,217800.00,19638.30
NIFTY,29-Sep-2023,05-Oct-2023,PE,17800.00,1.85,1.85,0.75,0.85,0.80,0.85,45575.00,405641.82,24.32,267000.00,48750.00,19638.30
NIFTY,29-Sep-2023,05-Oct-2023,PE,18950.00,9.00,9.10,2.10,2.50,2.30,2.50,153471.00,1454402.49,264.76,503500.00,-21600.00,19638.30
NIFTY,29-Sep-2023,05-Oct-2023,PE,19000.00,11.30,11.50,2.45,2.95,2.60,2.95,713996.00,6784402.09,1440.09,4538200.00,1392800.00,19638.30
NIFTY,29-Sep-2023,05-Oct-2023,PE,20300.00,670.00,712.00,565.65,624.60,638.90,624.60,219.00,2290.83,67.98,15350.00,350.00,19638.30
NIFTY,29-Sep-2023,05-Oct-2023,PE,17850.00,1.20,1.70,0.75,0.90,0.90,0.90,14976.00,133668.85,8.05,101800.00,29800.00,19638.30
NIFTY,29-Sep-2023,05-Oct-2023,PE,17900.00,1.30,1.70,0.75,0.90,0.90,0.90,24683.00,220927.02,14.17,713750.00,58900.00,19638.30
NIFTY,29-Sep-2023,05-Oct-2023,PE,19050.00,12.75,12.75,2.65,3.25,2.70,3.25,233654.00,2226107.83,553.48,937800.00,395100.00,19638.30
NIFTY,29-Sep-2023,05-Oct-2023,PE,20350.00,744.35,744.35,616.45,616.45,616.45,694.10,2.00,21.03,0.68,4750.00,100.00,19638.30
NIFTY,29-Sep-2023,05-Oct-2023,PE,17950.00,1.45,1.90,0.90,1.00,1.50,1.00,8552.00,76759.27,5.07,67500.00,58800.00,19638.30
NIFTY,29-Sep-2023,05-Oct-2023,PE,19100.00,13.90,13.90,2.95,3.70,3.20,3.70,524873.00,5013986.34,1449.19,2308550.00,228450.00,19638.30
NIFTY,29-Sep-2023,05-Oct-2023,PE,20400.00,805.00,805.00,685.00,730.00,730.00,730.00,17.00,179.50,6.10,7150.00,-650.00,19638.30
NIFTY,29-Sep-2023,05-Oct-2023,PE,20450.00,754.40,754.40,740.00,740.00,740.00,791.00,4.00,42.39,1.49,4850.00,100.00,19638.30
NIFTY,29-Sep-2023,05-Oct-2023,PE,18000.00,1.75,2.05,0.65,0.95,0.95,0.95,203368.00,1830449.61,137.61,4338350.00,803750.00,19638.30
NIFTY,29-Sep-2023,05-Oct-2023,PE,18050.00,1.75,2.10,0.95,1.10,1.10,1.10,9615.00,86781.97,6.59,35650.00,22100.00,19638.30
NIFTY,29-Sep-2023,05-Oct-2023,PE,19150.00,19.70,19.70,3.55,4.55,4.10,4.55,366451.00,3509953.35,1185.03,821650.00,291700.00,19638.30
NIFTY,29-Sep-2023,05-Oct-2023,PE,19200.00,19.85,19.85,4.15,5.50,5.00,5.50,719076.00,6906098.48,2968.88,2937200.00,-605400.00,19638.30
NIFTY,29-Sep-2023,05-Oct-2023,PE,20500.00,875.00,906.50,764.00,836.90,835.50,836.90,674.00,7183.06,274.56,53650.00,14600.00,19638.30
NIFTY,29-Sep-2023,05-Oct-2023,PE,18100.00,1.95,2.50,1.05,1.20,1.10,1.20,36625.00,331483.75,27.50,307350.00,41250.00,19638.30
NIFTY,29-Sep-2023,05-Oct-2023,PE,19250.00,29.35,34.00,5.30,7.15,6.30,7.15,425781.00,4100246.83,2104.70,1318400.00,617050.00,19638.30
NIFTY,29-Sep-2023,05-Oct-2023,PE,20550.00,975.55,975.55,809.35,902.55,902.55,902.55,6.00,64.35,2.70,150.00,50.00,19638.30
NIFTY,29-Sep-2023,05-Oct-2023,PE,20600.00,985.05,985.05,867.00,933.00,933.00,933.00,18.00,193.60,8.20,3050.00,100.00,19638.30
