Symbol  ,Date  ,Expiry  ,Option type  ,Strike Price  ,Open  ,High  ,Low  ,Close  ,LTP  ,Settle Price  ,No. of contracts  ,Turnover * in  ₹ Lakhs,Premium Turnover ** in   ₹ Lakhs,Open Int  ,Change in OI  ,Underlying Value  
NIFTY,30-Sep-2022,06-Oct-2022,CE,15450.00,-,-,-,2135.50,-,1660.10,-,-,-,-,-,17094.35
NIFTY,30-Sep-2022,06-Oct-2022,CE,15950.00,-,-,-,1703.55,-,1161.50,-,-,-,-,-,17094.35
NIFTY,30-Sep-2022,06-Oct-2022,CE,16750.00,200.00,472.85,166.60,383.70,398.80,383.70,146079.00,1241177.29,17765.67,64750.00,13350.00,17094.35
NIFTY,30-Sep-2022,06-Oct-2022,CE,17550.00,6.85,27.10,4.05,12.35,12.00,12.35,457413.00,4016763.42,2964.34,1517650.00,1161850.00,17094.35
NIFTY,30-Sep-2022,06-Oct-2022,CE,18350.00,1.95,2.00,1.15,1.35,1.15,1.35,16871.00,154804.94,13.52,54050.00,14800.00,17094.35
NIFTY,30-Sep-2022,06-Oct-2022,CE,19150.00,2.05,2.05,1.05,1.30,1.05,1.30,239.00,2288.59,0.17,6550.00,2950.00,17094.35
NIFTY,30-Sep-2022,06-Oct-2022,CE,20000.00,1.30,1.40,0.75,0.90,0.80,0.90,51248.00,512505.42,25.42,1561050.00,328700.00,17094.35
NIFTY,30-Sep-2022,06-Oct-2022,CE,14650.00,-,-,-,2882.20,-,2459.30,-,-,-,-,-,17094.35
NIFTY,30-Sep-2022,06-Oct-2022,CE,16000.00,836.10,1186.00,760.00,1085.05,1098.00,1085.05,2666.00,22584.46,1256.46,89150.00,18200.00,17094.35
NIFTY,30-Sep-2022,06-Oct-2022,CE,16800.00,185.75,432.15,141.20,347.10,347.00,347.10,993758.00,8459954.66,112387.46,926600.00,-379400.00,17094.35
NIFTY,30-Sep-2022,06-Oct-2022,CE,17600.00,4.85,19.50,3.40,8.60,8.50,8.60,1042809.00,9181868.92,5149.72,3397900.00,1692500.00,17094.35
NIFTY,30-Sep-2022,06-Oct-2022,CE,18400.00,1.75,1.95,1.20,1.40,1.30,1.40,42461.00,390672.91,31.71,310350.00,51200.00,17094.35
NIFTY,30-Sep-2022,06-Oct-2022,CE,19200.00,1.50,1.75,0.95,1.10,1.05,1.10,3821.00,36683.74,2.14,104450.00,8750.00,17094.35
NIFTY,30-Sep-2022,06-Oct-2022,CE,20050.00,2.20,2.20,0.85,1.00,0.85,1.00,93.00,932.38,0.06,3650.00,1850.00,17094.35
NIFTY,30-Sep-2022,06-Oct-2022,CE,14700.00,-,-,-,2834.20,-,2409.35,-,-,-,-,-,17094.35
