Symbol  ,Date  ,Expiry  ,Option type  ,Strike Price  ,Open  ,High  ,Low  ,Close  ,LTP  ,Settle Price  ,No. of contracts  ,Turnover * in  ₹ Lakhs,Premium Turnover ** in   ₹ Lakhs,Open Int  ,Change in OI  ,Underlying Value  
NIFTY,30-Jun-2022,30-Jun-2022,CE,15700.00,100.00,192.50,61.40,86.05,79.75,15780.25,1722576.00,13614730.92,92509.32,1949050.00,-740050.00,-
NIFTY,30-Jun-2022,30-Jun-2022,CE,15150.00,644.65,722.15,582.00,642.55,628.40,15780.25,97.00,766.15,31.38,48800.00,-1350.00,-
NIFTY,30-Jun-2022,30-Jun-2022,CE,11800.00,3962.55,3962.55,3962.55,3962.55,3962.55,15780.25,1.00,7.88,1.98,13050.00,-50.00,-
NIFTY,30-Jun-2022,30-Jun-2022,CE,13000.00,2800.85,2871.95,2736.85,2790.90,2784.95,15780.25,1099.00,8683.55,1540.05,58100.00,-27200.00,-
NIFTY,30-Jun-2022,30-Jun-2022,CE,15200.00,583.45,672.55,515.00,585.60,580.75,15780.25,1774.00,14010.85,528.45,101150.00,-32600.00,-
NIFTY,30-Jun-2022,30-Jun-2022,CE,15750.00,75.50,151.00,27.00,37.05,29.90,15780.25,2276596.00,18001401.16,73207.66,1481750.00,285500.00,-
NIFTY,30-Jun-2022,30-Jun-2022,CE,14550.00,1229.00,1252.35,1192.45,1241.10,1252.35,15780.25,23.00,181.54,14.21,13800.00,-150.00,-
NIFTY,30-Jun-2022,30-Jun-2022,CE,15250.00,541.40,615.00,466.35,535.90,529.10,15780.25,262.00,2068.61,70.86,31650.00,-850.00,-
NIFTY,30-Jun-2022,30-Jun-2022,CE,15800.00,65.85,113.90,0.05,5.30,0.05,15780.25,9504464.00,75260599.37,175333.77,8903100.00,2683300.00,-
NIFTY,30-Jun-2022,30-Jun-2022,CE,14600.00,1250.00,1265.20,1128.00,1187.40,1186.10,15780.25,96.00,758.18,57.38,26100.00,-2350.00,-
NIFTY,30-Jun-2022,30-Jun-2022,CE,15300.00,459.80,574.70,414.40,485.05,480.70,15780.25,5733.00,45271.42,1413.97,451650.00,-47450.00,-
NIFTY,30-Jun-2022,30-Jun-2022,CE,14650.00,1173.55,1176.55,1124.15,1138.55,1124.15,15780.25,19.00,150.11,10.94,600.00,100.00,-
NIFTY,30-Jun-2022,30-Jun-2022,CE,14700.00,1150.25,1157.75,1034.00,1091.70,1091.15,15780.25,207.00,1636.75,115.30,17200.00,-3450.00,-
NIFTY,30-Jun-2022,30-Jun-2022,CE,15350.00,433.25,518.05,364.10,437.85,429.65,15780.25,1285.00,10148.88,286.50,51850.00,-4050.00,-
NIFTY,30-Jun-2022,30-Jun-2022,CE,16200.00,1.00,1.95,0.05,0.05,0.05,15780.25,1631020.00,13212013.27,751.27,6379050.00,-2408250.00,-
NIFTY,30-Jun-2022,30-Jun-2022,CE,17400.00,0.30,0.40,0.05,0.10,0.05,15780.25,4916.00,42769.74,0.54,235750.00,-19900.00,-
NIFTY,30-Jun-2022,30-Jun-2022,CE,18750.00,0.25,0.45,0.05,0.10,0.05,15780.25,73.00,684.38,0.01,3050.00,1300.00,-
NIFTY,30-Jun-2022,30-Jun-2022,CE,19250.00,0.30,0.30,0.10,0.15,0.15,15780.25,34.00,327.25,-,1300.00,-1150.00,-
NIFTY,30-Jun-2022,30-Jun-2022,CE,17000.00,0.35,0.65,0.05,0.10,0.05,15780.25,116299.00,988560.91,19.41,2890550.00,-627250.00,-
NIFTY,30-Jun-2022,30-Jun-2022,CE,17850.00,0.30,0.50,0.05,0.10,0.15,15780.25,2731.00,24374.44,0.27,29400.00,-250.00,-
NIFTY,30-Jun-2022,30-Jun-2022,CE,18300.00,0.30,0.45,0.05,0.10,0.05,15780.25,506.00,4629.94,0.04,33000.00,1900.00,-
NIFTY,30-Jun-2022,30-Jun-2022,CE,18800.00,0.10,0.40,0.05,0.05,0.05,15780.25,164.00,1541.61,0.01,6850.00,300.00,-
NIFTY,30-Jun-2022,30-Jun-2022,CE,19300.00,0.20,0.60,0.05,0.05,0.05,15780.25,1202.00,11599.52,0.22,2300.00,-51800.00,-
NIFTY,30-Jun-2022,30-Jun-2022,CE,23000.00,0.40,0.40,0.05,0.10,0.05,15780.25,7685.00,88378.13,0.63,1480300.00,-112350.00,-
NIFTY,30-Jun-2022,30-Jun-2022,CE,16550.00,0.65,0.75,0.05,0.10,0.05,15780.25,12728.00,105326.46,2.26,233100.00,-63000.00,-
NIFTY,30-Jun-2022,30-Jun-2022,CE,17450.00,0.25,0.45,0.05,0.10,0.05,15780.25,3441.00,30023.21,0.48,27750.00,5000.00,-
NIFTY,30-Jun-2022,30-Jun-2022,CE,17900.00,0.25,0.40,0.05,0.05,0.10,15780.25,2065.00,18481.94,0.19,55050.00,-9600.00,-
NIFTY,30-Jun-2022,30-Jun-2022,CE,18350.00,0.20,0.20,0.10,0.10,0.10,15780.25,4813.00,44159.52,0.24,6300.00,300.00,-
NIFTY,30-Jun-2022,30-Jun-2022,CE,22000.00,0.20,0.35,0.05,0.10,0.10,15780.25,3633.00,39963.29,0.29,515950.00,-9500.00,-
NIFTY,30-Jun-2022,30-Jun-2022,CE,17500.00,0.40,0.50,0.05,0.10,0.05,15780.25,18917.00,165526.15,2.40,1077750.00,-220000.00,-
NIFTY,30-Jun-2022,30-Jun-2022,CE,18850.00,0.40,0.40,0.05,0.10,0.05,15780.25,8707.00,82064.34,0.86,22950.00,6400.00,-
NIFTY,30-Jun-2022,30-Jun-2022,CE,19350.00,0.20,0.20,0.10,0.10,0.10,15780.25,32.00,309.60,-,1350.00,-1050.00,-
NIFTY,30-Jun-2022,30-Jun-2022,CE,16600.00,0.40,0.95,0.05,0.10,0.05,15780.25,58042.00,481759.28,10.68,1091250.00,-737050.00,-
NIFTY,30-Jun-2022,30-Jun-2022,CE,17050.00,0.55,0.75,0.05,0.10,0.05,15780.25,4713.00,40179.05,0.73,144850.00,63000.00,-
NIFTY,30-Jun-2022,30-Jun-2022,CE,17950.00,0.20,0.90,0.05,0.05,0.05,15780.25,452.00,4056.75,0.05,7850.00,1450.00,-
NIFTY,30-Jun-2022,30-Jun-2022,CE,18400.00,0.15,0.45,0.05,0.05,0.10,15780.25,424.00,3900.84,0.04,21900.00,-1500.00,-
NIFTY,30-Jun-2022,30-Jun-2022,CE,18900.00,0.35,0.50,0.10,0.10,0.10,15780.25,3719.00,35145.01,0.46,82300.00,-1900.00,-
NIFTY,30-Jun-2022,30-Jun-2022,CE,19400.00,0.30,0.40,0.10,0.10,0.10,15780.25,410.00,3977.05,0.05,8850.00,-11250.00,-
NIFTY,30-Jun-2022,30-Jun-2022,CE,16650.00,0.40,0.70,0.05,0.10,0.10,15780.25,7650.00,63687.55,1.30,170650.00,-9800.00,-
NIFTY,30-Jun-2022,30-Jun-2022,CE,18000.00,0.45,0.45,0.05,0.05,0.05,15780.25,25728.00,231554.42,2.42,1203875.00,-217650.00,-
NIFTY,30-Jun-2022,30-Jun-2022,CE,15900.00,18.60,54.70,0.05,0.25,0.05,15780.25,8847548.00,70406338.59,68331.99,6638000.00,439300.00,-
