Symbol  ,Date  ,Expiry  ,Option type  ,Strike Price  ,Open  ,High  ,Low  ,Close  ,LTP  ,Settle Price  ,No. of contracts  ,Turnover * in  ₹ Lakhs,Premium Turnover ** in   ₹ Lakhs,Open Int  ,Change in OI  ,Underlying Value  
NIFTY,31-Dec-2024,02-Jan-2025,PE,22050.00,1.15,2.60,0.95,2.10,1.95,2.10,96026.00,1588184.18,154.21,1137150.00,915975.00,23644.80
NIFTY,31-Dec-2024,02-Jan-2025,PE,23250.00,25.00,49.75,17.50,20.25,18.00,20.25,581842.00,10158745.20,12875.32,1857900.00,613650.00,23644.80
NIFTY,31-Dec-2024,02-Jan-2025,PE,23300.00,30.05,63.00,22.60,25.45,23.00,25.45,1101467.00,19279203.96,31068.13,3750825.00,940650.00,23644.80
NIFTY,31-Dec-2024,02-Jan-2025,PE,24300.00,709.40,820.00,561.55,609.35,595.05,609.35,832.00,15581.20,418.00,256950.00,-22200.00,23644.80
NIFTY,31-Dec-2024,02-Jan-2025,PE,24350.00,770.15,835.00,609.45,659.80,659.80,659.80,140.00,2631.06,74.31,17250.00,-525.00,23644.80
NIFTY,31-Dec-2024,02-Jan-2025,PE,25400.00,1833.15,1860.75,1673.65,1715.00,1715.00,1715.00,16.00,325.64,20.84,10125.00,-975.00,23644.80
NIFTY,31-Dec-2024,02-Jan-2025,PE,22100.00,1.20,2.80,1.05,2.30,2.15,2.30,147012.00,2436965.47,241.57,2642475.00,1575000.00,23644.80
NIFTY,31-Dec-2024,02-Jan-2025,PE,22150.00,1.35,2.95,1.00,2.50,2.45,2.50,108528.00,1803118.45,197.05,1569750.00,1435950.00,23644.80
NIFTY,31-Dec-2024,02-Jan-2025,PE,23350.00,39.55,79.30,28.10,32.05,29.00,32.05,663654.00,11646271.88,24031.21,1480725.00,610425.00,23644.80
NIFTY,31-Dec-2024,02-Jan-2025,PE,24400.00,830.00,920.00,667.45,710.20,705.30,710.20,761.00,14377.30,451.00,179400.00,-27225.00,23644.80
NIFTY,31-Dec-2024,02-Jan-2025,PE,25450.00,-,-,-,1933.95,-,1795.80,-,-,-,-,-,23644.80
NIFTY,31-Dec-2024,02-Jan-2025,PE,25500.00,1978.75,1988.95,1801.55,1801.75,1801.90,1801.75,51.00,1047.54,72.17,50325.00,-2850.00,23644.80
NIFTY,31-Dec-2024,02-Jan-2025,PE,22200.00,1.25,3.15,1.10,2.60,2.45,2.60,256565.00,4272288.68,481.43,5951400.00,4829325.00,23644.80
