Symbol  ,Date  ,Expiry  ,Option type  ,Strike Price  ,Open  ,High  ,Low  ,Close  ,LTP  ,Settle Price  ,No. of contracts  ,Turnover * in  ₹ Lakhs,Premium Turnover ** in   ₹ Lakhs,Open Int  ,Change in OI  ,Underlying Value  
NIFTY,31-Mar-2022,31-Mar-2022,PE,21000.00,3465.05,3541.50,3450.00,3534.35,3532.85,17464.75,204.00,2497.23,355.23,13550.00,-8800.00,-
NIFTY,31-Mar-2022,31-Mar-2022,PE,16450.00,0.95,0.95,0.05,0.10,0.05,17464.75,18923.00,155644.73,3.06,149500.00,-67550.00,-
NIFTY,31-Mar-2022,31-Mar-2022,PE,17900.00,381.10,462.50,346.10,432.00,434.50,17464.75,5041.00,46107.46,990.51,39950.00,-20150.00,-
NIFTY,31-Mar-2022,31-Mar-2022,PE,18400.00,847.75,959.95,847.75,931.90,932.65,17464.75,79.00,762.82,36.02,4950.00,-500.00,-
NIFTY,31-Mar-2022,31-Mar-2022,PE,18900.00,1414.05,1432.85,1414.05,1432.85,1432.85,17464.75,5.00,50.82,3.57,1500.00,50.00,-
NIFTY,31-Mar-2022,31-Mar-2022,PE,19450.00,-,-,-,2244.25,2244.25,17464.75,-,-,-,50.00,-,-
NIFTY,31-Mar-2022,31-Mar-2022,PE,15050.00,0.15,0.25,0.05,0.10,0.15,17464.75,1958.00,14734.14,0.19,6650.00,-2000.00,-
NIFTY,31-Mar-2022,31-Mar-2022,PE,15100.00,0.15,0.40,0.05,0.10,0.05,17464.75,1279.00,9656.55,0.10,71700.00,-8300.00,-
NIFTY,31-Mar-2022,31-Mar-2022,PE,15850.00,1.60,2.60,0.05,0.05,0.05,17464.75,8224.00,65176.07,0.87,56900.00,8800.00,-
NIFTY,31-Mar-2022,31-Mar-2022,PE,16950.00,1.85,1.85,0.05,0.10,0.05,17464.75,66503.00,563637.55,24.63,407000.00,-201650.00,-
NIFTY,31-Mar-2022,31-Mar-2022,PE,17450.00,37.80,40.50,0.05,2.05,0.05,17464.75,6062134.00,52934961.66,42842.51,4630550.00,2756000.00,-
NIFTY,31-Mar-2022,31-Mar-2022,PE,19500.00,1970.75,2057.20,1950.00,2035.85,2034.05,17464.75,422.00,4536.54,422.04,48000.00,-9050.00,-
NIFTY,31-Mar-2022,31-Mar-2022,PE,12000.00,0.10,0.20,0.05,0.10,0.05,17464.75,7970.00,47820.39,0.39,445100.00,-146650.00,-
NIFTY,31-Mar-2022,31-Mar-2022,PE,15150.00,0.15,0.25,0.05,0.05,0.05,17464.75,332.00,2514.93,0.03,5950.00,350.00,-
