Symbol  ,Date  ,Expiry  ,Option type  ,Strike Price  ,Open  ,High  ,Low  ,Close  ,LTP  ,Settle Price  ,No. of contracts  ,Turnover * in  ₹ Lakhs,Premium Turnover ** in   ₹ Lakhs,Open Int  ,Change in OI  ,Underlying Value  
NIFTY,30-Sep-2024,03-Oct-2024,CE,26500.00,19.60,22.00,6.60,7.50,6.90,7.50,1883562.00,12483346.31,4748.06,5503600.00,1346250.00,-
NIFTY,30-Sep-2024,03-Oct-2024,CE,23100.00,2871.20,2871.20,2718.90,2719.00,2718.90,2719.00,16.00,103.58,11.18,300.00,-,-
NIFTY,30-Sep-2024,03-Oct-2024,CE,23150.00,-,-,-,1909.20,-,2674.40,-,-,-,-,-,-
NIFTY,30-Sep-2024,03-Oct-2024,CE,24200.00,1723.85,1723.85,1723.85,1723.85,1723.85,1625.00,1.00,6.48,0.43,11100.00,-,-
NIFTY,30-Sep-2024,03-Oct-2024,CE,24250.00,-,-,-,1940.00,1940.00,1575.05,-,-,-,100.00,-,-
NIFTY,30-Sep-2024,03-Oct-2024,CE,25250.00,770.00,798.10,566.80,606.60,604.95,606.60,1056.00,6848.24,182.24,18975.00,-3925.00,-
NIFTY,30-Sep-2024,03-Oct-2024,CE,26550.00,12.05,24.40,5.45,6.20,5.45,6.20,868497.00,5766355.75,1706.91,1827150.00,651025.00,-
NIFTY,30-Sep-2024,03-Oct-2024,CE,23200.00,2800.05,2800.05,2621.45,2621.50,2621.45,2621.50,18.00,116.50,12.10,975.00,-25.00,-
NIFTY,30-Sep-2024,03-Oct-2024,CE,24300.00,1806.55,1806.55,1540.00,1561.50,1561.50,1561.50,24.00,155.59,9.79,3100.00,-200.00,-
NIFTY,30-Sep-2024,03-Oct-2024,CE,25300.00,893.50,893.55,517.55,557.45,556.00,557.45,6327.00,41000.08,981.80,94250.00,-29900.00,-
NIFTY,30-Sep-2024,03-Oct-2024,CE,26600.00,14.85,14.85,4.80,5.30,4.80,5.30,1169605.00,7779783.36,1910.11,2991400.00,261600.00,-
NIFTY,30-Sep-2024,03-Oct-2024,CE,26650.00,10.00,10.00,4.10,4.65,4.10,4.65,797932.00,5317311.20,1089.25,1652875.00,655925.00,-
NIFTY,30-Sep-2024,03-Oct-2024,CE,23250.00,-,-,-,1819.75,-,2574.45,-,-,-,-,-,-
NIFTY,30-Sep-2024,03-Oct-2024,CE,23300.00,-,-,-,2892.10,2892.10,2524.50,-,-,-,150.00,-,-
NIFTY,30-Sep-2024,03-Oct-2024,CE,24350.00,-,-,-,1124.05,1124.05,1475.10,-,-,-,25.00,-,-
